OGNTsort	CUV
122097	｛1＃你們｜132913｝
122098	｛4＃堅固｜132914｝
122099	
122100	｛6＃心；｜132916｝
122101	｛5＃你們的｜132917｝
122102	｛7＃因為｜132918｝
122103	
122104	｛9＃來｜132920｝
122105	｛10＃的日子｜132921｝
122106	｛8＃主｜132922｝
122107	｛11＃近了。｜132923｝
122108	｛2＃你們不要｜132924｝
122109	｛4＃埋怨，｜132925｝
122110	｛1＃弟兄們，｜132926｝
122111	
122112	｛3＃彼此｜132928｝
122113	｛6＃得｜132929｝
122114	｛5＃免｜132930｝
122115	｛7＃受審判；｜132931｝
122116	｛8＃看哪，｜132932｝
122117	
122118	｛9＃審判的主｜132934｝
122119	｛13＃前了。｜132935｝
122120	
122121	｛12＃門｜132937｝
122122	｛10＃站｜132938｝〈11＊在｜132939〉
122123	｛14＃榜樣。｜132940｝
122124	｛9＃當作｜132941｝
122125	｛1＃弟兄們，｜132942｝
122126	
122127	｛10＃能受苦｜132944｝
122128	｛11＃能｜132945｝
122129	
122130	｛12＃忍耐｜132947｝〈13＊的｜132958〉
122131	｛7＃的｜132948｝
122132	｛8＃眾先知，｜132949｝
122133	｛2＃你們要把那先前｜132950｝
122134	｛6＃說話｜132951｝
122135	｛3＃奉｜132952｝
122136	
122137	｛5＃名｜132954｝
122138	｛4＃主｜132955｝
122139	
122140	｛4＃是有福的；｜132960｝
122141	｛1＃那｜132961｝
122142	｛2＃先前忍耐的人，｜132962｝〈3＊我們稱他們｜132979〉
122143	
122144	｛7＃忍耐，｜132964｝
122145	｛6＃約伯的｜132965｝
122146	｛5＃你們聽見過｜132966｝
122147	｛8＃也｜132967｝
122148	｛11＃的｜132968｝
122149	｛12＃結局，｜132969｝
122150	｛10＃主給他｜132970｝
122151	｛9＃知道｜132971｝
122152	｛13＃明顯｜132972｝
122153	｛16＃滿心憐憫，｜132973｝
122154	｛15＃是｜132974｝
122155	
122156	｛14＃主｜132976｝
122157	
122158	｛17＃大有慈悲。｜132978｝
122159	｛3＃最｜132980｝
122160	｛4＃要緊的｜132981｝
122161	
122162	｛2＃弟兄們，｜132983｝
122163	｛1＃我的｜132984｝
122164	｛5＃是不可｜132985｝
122165	｛6＃起誓；｜132986｝
122166	｛7＃不可｜132987｝
122167	｛8＃指着｜132988｝
122168	｛9＃天起誓，｜132989｝
122169	｛10＃也不可｜132990｝
122170	｛11＃指着｜132991｝
122171	｛12＃地起誓，｜132992｝
122172	｛16＃都不可起；｜132993｝
122173	｛13＃無論｜132994｝
122174	｛14＃何｜132995｝
122175	｛15＃誓｜132996｝
122176	｛19＃就說｜132997｝
122177	
122178	｛17＃你們說話，｜132999｝
122179	
122180	｛18＃是｜133001｝
122181	｛20＃是，｜133002｝
122182	
122183	
122184	｛21＃不是｜133005｝〈22＊就說｜133014〉
122185	｛23＃不是，｜133006｝
122186	｛25＃得｜133007｝
122187	｛24＃免｜133008｝
122188	｛28＃之下。｜133009｝
122189	｛27＃審判｜133010｝
122190	｛26＃你們落在｜133011｝
122191	｛4＃受苦的｜133015｝〈5＊呢，｜133023〉
122192	｛3＃有｜133016｝
122193	｛2＃中間｜133017｝
122194	｛1＃你們｜133018｝
122195	｛6＃他就該禱告。｜133019｝
122196	｛8＃喜樂的｜133020｝〈9＊呢，｜133024〉
122197	｛7＃有｜133021｝
122198	｛10＃他就該歌頌。｜133022｝
122199	｛4＃病了的｜133025｝〈5＊呢，｜133046〉
122200	｛3＃有｜133026｝
122201	｛2＃中間｜133027｝
122202	｛1＃你們｜133028｝
122203	｛6＃他就該請｜133029｝
122204	
122205	｛8＃長老來；｜133031｝
122206	｛8＃的｜133032｝
122207	｛7＃教會｜133033｝
122208	｛9＃他們可以｜133034｝
122209	｛19＃禱告；｜133035｝
122210	｛17＃為｜133036｝
122211	｛18＃他｜133037｝
122212	｛15＃抹｜133038｝
122213	｛16＃他，｜133039｝
122214	｛14＃用油｜133040｝
122215	｛10＃奉｜133041｝
122216	
122217	｛13＃名｜133043｝
122218	｛12＃的｜133044｝
122219	｛11＃主｜133045｝
122220	
122221	｛3＃的｜133049｝
122222	｛4＃祈禱，｜133050｝
122223	｛1＃出於｜133051｝
122224	｛2＃信心｜133052｝
122225	｛5＃要救｜133053｝
122226	｛6＃那｜133054｝
122227	｛7＃病人，｜133055｝
122228	
122229	｛11＃起來；｜133057｝
122230	｛10＃叫他｜133058｝
122231	
122232	｛8＃主｜133060｝〈9＊必｜133067〉
122233	｛13＃若｜133061｝
122234	｛15＃罪，｜133062｝
122235	
122236	｛14＃犯了｜133064｝
122237	｛16＃也必蒙赦免。｜133065｝
122238	｛12＃他｜133066｝
122239	｛4＃認｜133069｝
122240	｛1＃所以｜133070｝〈2＊你們要｜133085〉
122241	｛3＃彼此｜133071｝
122242	
122243	｛5＃罪，｜133073｝
122244	
122245	｛7＃代求，｜133075｝
122246	
122247	｛6＃互相｜133077｝
122248	｛8＃使｜133078｝
122249	｛9＃你們可以得醫治。｜133079｝
122250	｛13＃是大有｜133080｝
122251	｛14＃功效的。｜133081｝
122252	｛11＃祈禱｜133082｝
122253	｛10＃義人｜133083｝
122254	｛12＃所發的力量，｜133084｝
122255	｛1＃以利亞｜133087｝
122256	｛5＃人，｜133088｝
122257	｛3＃是｜133089｝
122258	｛4＃一樣性情的｜133090｝
122259	｛2＃與我們｜133091｝
122260	
122261	｛6＃他懇切禱告，｜133093｝
122262	｛7＃求｜133094｝
122263	
122264	｛8＃不要｜133096｝
122265	｛9＃下雨，｜133097｝
122266	｛10＃雨就｜133098｝
122267	｛16＃不｜133099｝
122268	｛17＃下｜133100｝
122269	｛18＃在｜133101｝
122270	
122271	｛19＃地｜133103｝〈20＊上。｜133109〉
122272	｛12＃年｜133104｝
122273	｛11＃三｜133105｝
122274	｛13＃零｜133106｝
122275	｛15＃月｜133107｝
122276	｛14＃六個｜133108｝
122277	
122278	〈1＊他｜133125〉｛2＃又｜133111｝
122279	｛3＃禱告，｜133112｝
122280	｛5＃就｜133113｝
122281	
122282	｛4＃天｜133115｝
122283	｛7＃雨來，｜133116｝
122284	｛6＃降下｜133117｝
122285	｛9＃也｜133118｝
122286	
122287	｛8＃地｜133120｝
122288	｛10＃生出｜133121｝
122289	
122290	｛12＃產。｜133123｝
122291	｛11＃土｜133124｝
122292	｛2＃弟兄們，｜133126｝
122293	｛1＃我的｜133127｝
122294	｛5＃若｜133128｝
122295	｛6＃有｜133129｝
122296	｛4＃中間｜133130｝
122297	｛3＃你們｜133131｝
122298	｛7＃失迷｜133132｝
122299	
122300	｛9＃的，｜133134｝
122301	｛8＃真道｜133135｝
122302	
122303	｛12＃回轉；｜133137｝
122304	｛10＃有人｜133138｝
122305	｛11＃使他｜133139｝
122306	｛1＃這人該知道｜133140｝
122307	
122308	
122309	｛7＃轉回，｜133143｝
122310	｛2＃叫一個罪人｜133144｝
122311	｛3＃從｜133145｝
122312	｛4＃迷｜133146｝
122313	｛5＃路｜133147｝〈6＊上｜133158〉
122314	
122315	｛8＃便是救｜133149｝
122316	｛10＃靈魂｜133150｝
122317	｛9＃一個｜133151｝
122318	｛11＃不｜133152｝
122319	｛12＃死，｜133153｝
122320	｛13＃並且｜133154｝
122321	｛14＃遮蓋｜133155｝
122322	｛15＃許多的｜133156｝
122323	｛16＃罪。｜133157｝
122324	｛4＃彼得，｜133160｝〈5＊寫信給那｜133173〉
122325	｛3＃使徒｜133161｝
122326	｛1＃耶穌｜133162｝
122327	｛2＃基督的｜133163｝
122328	
122329	｛12＃寄居的；｜133165｝
122330	｛6＃分散在｜133166｝
122331	｛7＃本都，｜133167｝
122332	｛8＃加拉太，｜133168｝
122333	｛9＃加帕多家，｜133169｝
122334	｛10＃亞西亞，｜133170｝
122335	
122336	｛11＃庇推尼｜133172｝
122337	｛1＃就是照｜133174｝
122338	｛4＃先見*被揀選，（*bcc在1:1）｜133175｝
122339	｛3＃神的｜133176｝
122340	｛2＃父｜133177｝
122341	｛5＃藉着｜133178｝
122342	｛7＃得成聖潔，｜133179｝
122343	｛6＃聖靈｜133180｝
122344	｛8＃以致｜133181｝
122345	｛9＃順服｜133182｝
122346	｛12＃又｜133183｝
122347	｛14＃所灑的人；｜133184｝〈15＊願｜133193〉
122348	｛13＃蒙他血｜133185｝
122349	｛10＃耶穌｜133186｝
122350	｛11＃基督，｜133187｝
122351	｛16＃恩惠｜133188｝
122352	｛19＃你們。｜133189｝
122353	
122354	｛17＃平安，｜133191｝
122355	｛18＃多多的加給｜133192｝
122356	〈1＊願｜133221〉｛2＃頌讚｜133194｝〈3＊歸與｜133222〉
122357	
122358	｛11＃神，｜133196｝
122359	｛10＃與｜133197｝
122360	｛9＃父｜133198｝
122361	
122362	｛5＃主｜133200｝
122363	｛4＃我們｜133201｝
122364	｛6＃耶穌｜133202｝
122365	｛7＃基督｜133203｝〈8＊的｜133223〉
122366	｛12＃他｜133204｝
122367	｛13＃曾照｜133205｝
122368	｛15＃的｜133206｝
122369	｛16＃大｜133207｝
122370	｛14＃自己｜133208｝
122371	｛17＃憐憫，｜133209｝
122372	｛24＃重生了｜133210｝
122373	｛25＃我們，｜133211｝
122374	｛26＃叫我們有｜133212｝
122375	｛28＃盼望，｜133213｝
122376	｛27＃活潑的｜133214｝
122377	｛18＃藉｜133215｝
122378	｛23＃復活，｜133216｝
122379	｛19＃耶穌｜133217｝
122380	｛20＃基督｜133218｝
122381	｛21＃從｜133219｝
122382	｛22＃死裏｜133220｝
122383	｛1＃可以得着｜133224｝
122384	｛11＃基業。｜133225｝
122385	｛2＃不能朽壞，｜133226｝
122386	
122387	｛3＃不能玷污，｜133228｝
122388	
122389	｛4＃不能衰殘，｜133230｝
122390	｛7＃存留｜133231｝
122391	｛8＃在｜133232｝
122392	｛9＃天｜133233｝〈10＊上的｜133236〉
122393	｛5＃為｜133234｝
122394	｛6＃你們｜133235｝
122395	｛1＃你們這｜133237｝
122396	｛4＃蒙｜133238｝
122397	｛6＃能力｜133239｝
122398	｛5＃神｜133240｝
122399	｛7＃保守的人，｜133241｝
122400	｛2＃因｜133242｝
122401	｛3＃信｜133243｝
122402	｛8＃必能得着｜133244｝
122403	｛14＃救恩。｜133245｝
122404	｛9＃所豫備，｜133246｝
122405	｛13＃要顯現的｜133247｝
122406	｛10＃到｜133248｝
122407	｛12＃世｜133249｝
122408	｛11＃末｜133250｝
122409	｛1＃因｜133251｝
122410	｛2＃此，｜133252｝
122411	｛3＃你們是大有喜樂，｜133253｝
122412	｛10＃暫時｜133254｝
122413	｛5＃如今，｜133255｝
122414	｛4＃但｜133256｝
122415	
122416	
122417	｛11＃憂愁；｜133259｝
122418	｛6＃在｜133260｝
122419	｛7＃百般的｜133261｝
122420	｛8＃試煉｜133262｝〈9＊中｜133263〉
122421	｛1＃叫｜133264｝
122422	
122423	｛4＃既被試驗，｜133266｝
122424	｛2＃你們的｜133267｝
122425	
122426	｛3＃信心｜133269｝
122427	｛14＃寶貴；｜133270｝
122428	｛12＃金子，｜133271｝〈13＊更顯｜133290〉
122429	｛11＃的｜133272｝
122430	｛10＃仍然能壞｜133273｝
122431	｛7＃被｜133274｝
122432	｛8＃火｜133275｝
122433	｛5＃就｜133276｝〈6＊比那｜133289〉
122434	｛9＃試驗，｜133277｝
122435	｛20＃得｜133278｝
122436	｛21＃着｜133279｝
122437	｛22＃稱讚，｜133280｝
122438	
122439	｛23＃榮耀，｜133282｝
122440	
122441	｛24＃尊貴。｜133284｝
122442	｛15＃可以在｜133285｝
122443	｛18＃顯現｜133286｝〈19＊的時候，｜133291〉
122444	｛16＃耶穌｜133287｝
122445	｛17＃基督｜133288｝
122446	｛4＃他，｜133292｝〈5＊卻是｜133309〉
122447	〈1＊你們｜133308〉｛2＃雖然沒有｜133293｝
122448	｛3＃見過｜133294｝
122449	｛6＃愛｜133295｝〈7＊他；｜133310〉
122450	｛11＃見，｜133296｝
122451	｛14＃他｜133297｝
122452	｛8＃如今｜133298｝
122453	｛9＃雖不得｜133299｝
122454	｛10＃看｜133300｝
122455	｛13＃信｜133301｝
122456	｛12＃卻因｜133302｝
122457	｛17＃大喜｜133303｝
122458	｛18＃樂；｜133304｝
122459	｛15＃就有說不出來，｜133305｝
122460	
122461	｛16＃滿有榮光的｜133307｝
122462	｛1＃並且得着｜133311｝
122463	｛4＃的｜133312｝
122464	｛5＃果效，｜133313｝
122465	
122466	｛3＃信心｜133315｝
122467	｛2＃你們｜133316｝
122468	｛7＃救恩。｜133317｝
122469	｛6＃就是靈魂的｜133318｝
122470	｛1＃論到｜133319｝
122471	｛2＃這｜133320｝
122472	｛3＃救恩，｜133321｝
122473	｛11＃早已詳細的尋求｜133322｝
122474	
122475	｛12＃考察；｜133324｝
122476	｛10＃眾先知，｜133325｝
122477	｛4＃那｜133326｝
122478	｛7＃要｜133327｝
122479	
122480	｛8＃得｜133329｝
122481	｛6＃你們｜133330｝
122482	｛9＃恩典的｜133331｝
122483	｛5＃豫先說｜133332｝
122484	｛1＃就是考察｜133333｝〈2＊在｜133355〉
122485	
122486	｛16＃甚麼時候，｜133335｝
122487	｛17＃並｜133336｝
122488	｛18＃怎樣的｜133337｝
122489	｛19＃時候。｜133338｝
122490	｛15＃是指着｜133339｝
122491	｛6＃的｜133340｝
122492	｛4＃心裏｜133341｝
122493	｛3＃他們｜133342｝
122494	｛7＃靈，｜133343｝
122495	｛5＃基督｜133344｝
122496	｛8＃豫先證明｜133345｝
122497	
122498	｛10＃受｜133347｝
122499	｛9＃基督｜133348｝
122500	｛11＃苦難，｜133349｝
122501	
122502	｛13＃得｜133351｝
122503	｛12＃後來｜133352｝
122504	
122505	｛14＃榮耀，｜133354｝
122506	｛1＃他們｜133356｝
122507	｛2＃得了啟示，｜133357｝
122508	｛3＃知道｜133358｝
122509	｛6＃不是｜133359｝
122510	｛7＃為自己，｜133360｝
122511	｛9＃為你們；｜133361｝
122512	｛8＃乃是｜133362｝
122513	｛4＃他們所傳講的〔傳講原文作服事〕｜133363｝
122514	｛5＃一切事，｜133364｝
122515	｛21＃將這些事｜133365｝
122516	｛20＃現在｜133366｝
122517	｛22＃報｜133367｝
122518	｛23＃給你們；｜133368｝
122519	
122520	｛10＃那｜133370｝
122521	｛17＃傳福音｜133371｝
122522	｛18＃給你們｜133372｝〈19＊的人，｜133384〉
122523	｛11＃靠着｜133373｝
122524	｛16＃靈，｜133374｝
122525	｛15＃聖｜133375｝
122526	｛14＃差來的｜133376｝
122527	｛12＃從｜133377｝
122528	｛13＃天上｜133378｝
122529	｛28＃看｜133379｝
122530	｛29＃這些事。｜133380｝
122531	｛26＃願意｜133381｝
122532	｛24＃天使｜133382｝〈25＊也｜133385〉
122533	｛27＃詳細察｜133383｝
122534	｛1＃所以｜133386｝
122535	｛2＃要約束｜133387｝
122536	
122537	
122538	
122539	｛4＃心，〔原文作束上你們心中的腰〕｜133391｝
122540	｛3＃你們的｜133392｝
122541	｛5＃謹慎自守，｜133393｝
122542	｛6＃專心｜133394｝
122543	｛7＃盼望｜133395｝
122544	｛11＃的時候｜133396｝
122545	
122546	｛12＃所帶來｜133398｝
122547	｛13＃給你們的｜133399｝
122548	｛14＃恩。｜133400｝
122549	
122550	｛10＃顯現｜133402｝
122551	｛8＃耶穌｜133403｝
122552	｛9＃基督｜133404｝
122553	｛1＃你們既作｜133405｝
122554	｛3＃兒女，｜133406｝
122555	｛2＃順命的｜133407｝
122556	｛4＃就不要｜133408｝
122557	｛5＃效法｜133409｝
122558	｛9＃那｜133410｝〈10＊放縱｜133417〉
122559	｛6＃從前｜133411｝
122560	｛8＃的時候，｜133412｝
122561	
122562	｛7＃蒙昧無知｜133414｝
122563	
122564	｛11＃私慾｜133416｝〈12＊的樣子。｜133418〉
122565	
122566	
122567	｛1＃那｜133421｝
122568	｛2＃召｜133422｝
122569	｛3＃你們｜133423｝〈4＊的｜133432〉
122570	｛5＃既是聖潔，｜133424｝
122571	｛11＃也｜133425｝
122572	｛6＃你們｜133426｝
122573	｛13＃聖潔；｜133427｝
122574	｛7＃在｜133428｝
122575	｛8＃一切｜133429｝
122576	｛9＃所行的事｜133430｝〈10＊上｜133433〉
122577	｛12＃要｜133431｝
122578	｛1＃因為｜133434｝
122579	｛2＃經上記着說，｜133435｝
122580	｛4＃聖潔，｜133437｝
122581	｛3＃你們要｜133438｝
122582	｛5＃因為｜133439｝
122583	｛6＃我是｜133440｝
122584	｛7＃聖潔的。｜133441｝
122585	
122586	｛1＃你們既｜133444｝
122587	｛10＃父，｜133445｝〈11＊就當｜133463〉
122588	｛2＃稱｜133446｝
122589	｛3＃那｜133447｝
122590	｛4＃不偏待人，｜133448｝
122591	｛8＃審判人的主｜133449｝〈9＊為｜133462〉
122592	｛5＃按｜133450｝
122593	
122594	｛6＃各人｜133452｝
122595	｛7＃行為｜133453｝
122596	｛12＃存｜133454｝
122597	｛13＃敬畏｜133455｝〈14＊的心，｜133464〉
122598	
122599	｛18＃的｜133457｝
122600	｛17＃在世寄居｜133458｝
122601	｛16＃你們｜133459｝
122602	｛19＃日子；｜133460｝
122603	｛15＃度｜133461｝
122604	｛1＃知道｜133465｝
122605	｛9＃憑着｜133466｝
122606	｛8＃不是｜133467｝
122607	｛10＃能壞的｜133468｝
122608	｛12＃銀｜133469｝
122609	｛13＃等物；｜133470｝
122610	｛11＃金｜133471｝
122611	｛2＃你們得贖，｜133472｝
122612	｛3＃脫去｜133473｝
122613	
122614	｛6＃虛妄的｜133475｝
122615	｛4＃你們｜133476｝
122616	｛7＃行為，｜133477｝
122617	｛5＃祖宗所傳流｜133478｝
122618	｛1＃乃是憑着｜133479｝
122619	｛3＃寶｜133480｝
122620	｛4＃血，｜133481｝
122621	｛5＃如同｜133482｝
122622	｛8＃羔羊之血；｜133483｝
122623	｛6＃無瑕疵｜133484｝
122624	
122625	｛7＃無玷污的｜133486｝
122626	｛2＃基督的｜133487｝
122627	｛7＃豫先被神知道的，｜133488｝
122628	｛6＃是｜133489｝
122629	｛5＃以前，｜133490｝
122630	〈1＊基督｜133501〉〈2＊在｜133502〉｛3＃創｜133491｝
122631	｛4＃世｜133492｝
122632	｛15＃顯現；｜133493｝
122633	｛8＃卻｜133494｝
122634	｛9＃在｜133495｝
122635	｛11＃末｜133496｝
122636	｛10＃這｜133497｝
122637	｛12＃世，｜133498｝
122638	｛13＃纔為｜133499｝
122639	｛14＃你們｜133500｝
122640	｛1＃你們｜133503｝
122641	｛2＃也因着｜133504｝
122642	｛3＃他，｜133505｝
122643	｛4＃信｜133506｝
122644	
122645	｛14＃神，｜133508｝
